song_name,segment,condition,ssm_corr,novelty_corr_raw,novelty_corr,beat_peak_align,beat_valley_align,trans_smooth
Billie_Eilish_-_bad_guy,04_verse,diffusion_only,0.10147579681736729,0.892557465440855,1.0,0.04522358703149832,0.0340015521231076,0.9983291562238931
Billie_Eilish_-_bad_guy,04_verse,oscillator_only,0.06569517607083744,0.723535635315477,1.0,0.04522358703149832,0.0340015521231076,0.9983291562238931
Billie_Eilish_-_bad_guy,04_verse,retrieval,0.13067819288993598,0.7132711106810801,1.0,0.0,0.0,0.9965095986038395
Billie_Eilish_-_bad_guy,05_inst,full,0.1891824095144819,0.6048821898953366,1.0,1.522997974471263e-08,4.035139620022726e-32,0.9980438184663537
Billie_Eilish_-_bad_guy,05_inst,diffusion_only,0.18588068765802498,0.6379916695709735,1.0,1.522997974471263e-08,4.035139620022726e-32,0.9980438184663537
Billie_Eilish_-_bad_guy,05_inst,oscillator_only,0.1881018659421793,0.604129228035218,1.0,1.522997974471263e-08,3.586790773356588e-32,0.9980438184663537
Billie_Eilish_-_bad_guy,05_inst,retrieval,0.2128204495190041,0.680706063425689,1.0,0.0,0.0,0.9989567031820553
Billie_Eilish_-_bad_guy,06_chorus,full,0.20466050288555854,0.6106933607733549,1.0,5.07666413629279e-09,8.386565697879401e-05,0.9980634229000243
Billie_Eilish_-_bad_guy,06_chorus,diffusion_only,0.2538217065399422,0.7842850121423984,1.0,0.33333333840999746,8.386565697879401e-05,0.9980634229000243
Billie_Eilish_-_bad_guy,06_chorus,oscillator_only,0.2071505795265065,0.620637552813561,1.0,0.00011182595262741885,8.386565697879401e-05,0.9980634229000243
Billie_Eilish_-_bad_guy,06_chorus,retrieval,0.2533532895045413,0.586077424183308,1.0,0.33333333333333753,0.03383382461665128,0.9980506822612085
Billie_Eilish_-_you_should_see_me_in_a_crown,02_intro,full,0.0,-0.6755078917105044,1.0,0.0,0.0,1.0
Billie_Eilish_-_you_should_see_me_in_a_crown,02_intro,diffusion_only,0.057508731055405,-0.3180708241190713,0.5908424944714428,0.0,0.0,1.0
Billie_Eilish_-_you_should_see_me_in_a_crown,02_intro,oscillator_only,-0.15467729324702523,-0.2010087289150621,0.5206052373490373,0.0,0.0,1.0
Billie_Eilish_-_you_should_see_me_in_a_crown,02_intro,retrieval,-0.14735298304612632,-0.30426320151300623,0.5825579209078038,0.0,0.0,1.0
Billie_Eilish_-_you_should_see_me_in_a_crown,03_verse,full,0.2971086091928821,0.9750709015200977,1.0,0.0,0.0,0.9985456660849331
Billie_Eilish_-_you_should_see_me_in_a_crown,03_verse,diffusion_only,0.5802928718882086,0.7941216080642267,1.0,0.0,0.0,0.9995636998254799
Billie_Eilish_-_you_should_see_me_in_a_crown,03_verse,oscillator_only,0.29873185848904793,0.9746317093057837,1.0,0.0,0.0,1.0
Billie_Eilish_-_you_should_see_me_in_a_crown,03_verse,retrieval,0.6189673177532694,0.7872490983671991,1.0,0.0,0.0,1.0
Billie_Eilish_-_you_should_see_me_in_a_crown,04_verse,full,0.39905199859069845,0.819901175461563,1.0,1.9287498479639178e-22,0.0,0.9970836978710994
Billie_Eilish_-_you_should_see_me_in_a_crown,04_verse,diffusion_only,0.5173946154099351,0.798806726413167,1.0,0.0,0.0,0.9991251093613298
Billie_Eilish_-_you_should_see_me_in_a_crown,04_verse,oscillator_only,0.4079319931337736,0.8338963675425781,1.0,0.0,0.0,1.0
Billie_Eilish_-_you_should_see_me_in_a_crown,04_verse,retrieval,0.4812139624410431,0.7379680696432076,1.0,0.0,0.0,1.0
Billie_Eilish_-_you_should_see_me_in_a_crown,05_chorus,full,0.3650751001356851,0.3339220752053963,0.6003532451232378,0.13366699165054657,0.17030029248549317,0.9962962962962963
Billie_Eilish_-_you_should_see_me_in_a_crown,05_chorus,diffusion_only,0.09113384201168721,-0.38233643110775783,0.6294018586646547,0.0,0.0,0.9982570806100218
Billie_Eilish_-_you_should_see_me_in_a_crown,05_chorus,oscillator_only,0.34559234677174255,0.11278198292320213,0.36917297438480323,0.0,0.0,1.0
Billie_Eilish_-_you_should_see_me_in_a_crown,05_chorus,retrieval,0.3949776583204008,0.5512956609950423,1.0,0.0,0.0,1.0
Billie_Eilish_-_you_should_see_me_in_a_crown,06_verse,full,0.45220782635521817,0.842191564532182,1.0,0.0,0.0,0.9985456660849331
Billie_Eilish_-_you_should_see_me_in_a_crown,06_verse,diffusion_only,0.5037315627999247,0.8274558575496642,1.0,0.0,0.0,0.9995636998254799
Billie_Eilish_-_you_should_see_me_in_a_crown,06_verse,oscillator_only,0.4454931115323125,0.8426882357588154,1.0,0.0,0.0,1.0
Billie_Eilish_-_you_should_see_me_in_a_crown,06_verse,retrieval,0.4347291334345554,0.7678131194458324,1.0,0.0,0.0,1.0
