song_name,segment,rig,mean_intensity_corr,peak_intensity_corr,dynamic_range_corr,hue_corr,sat_corr,unique_positions
Billie_Eilish_-_you_should_see_me_in_a_crown,04_verse,club,0.9811308338012186,0.5183864480959679,0.8551824200101694,0.815032113277499,0.8000000000000002,8
Billie_Eilish_-_you_should_see_me_in_a_crown,04_verse,concert,0.9942876089583604,0.6641522817396842,0.997471724084519,0.9045170333859947,0.8000000000000002,19
Billie_Eilish_-_you_should_see_me_in_a_crown,04_verse,led_bars,0.3165371411583806,0.9999535274473071,0.9999509019108176,0.9074295835319252,0.8000000000000002,21
Billie_Eilish_-_you_should_see_me_in_a_crown,04_verse,reference,1.0,1.0,1.0,1.0,1.0,33
Billie_Eilish_-_you_should_see_me_in_a_crown,05_chorus,direct_club,0.4312659465548531,0.2893630290917858,0.24792349305952346,0.8666666666666667,0.8000000000000002,8
Billie_Eilish_-_you_should_see_me_in_a_crown,05_chorus,club,0.9714908775360057,0.7848549888628146,0.7897716127853304,0.9333333333333332,0.8000000000000002,8
Billie_Eilish_-_you_should_see_me_in_a_crown,05_chorus,concert,0.9922162078436525,0.9966575366597161,0.9966500251860159,0.9333333333333332,0.8000000000000002,19
Billie_Eilish_-_you_should_see_me_in_a_crown,05_chorus,led_bars,0.9807383061024074,0.9999146726973365,0.999911775118593,0.9333333333333332,0.8000000000000002,21
Billie_Eilish_-_you_should_see_me_in_a_crown,05_chorus,reference,1.0,1.0,1.0,1.0,1.0,33
Billie_Eilish_-_you_should_see_me_in_a_crown,06_verse,direct_club,0.10600715729192754,0.05464032241135419,0.7401382924666455,1.0,0.9333333333333332,8
Billie_Eilish_-_you_should_see_me_in_a_crown,06_verse,club,0.3239239965764476,0.25956303084128857,0.9279226211958868,1.0,0.9333333333333332,8
Billie_Eilish_-_you_should_see_me_in_a_crown,06_verse,concert,0.3305059005661034,0.3320916110412706,0.9987519948642717,1.0,0.9333333333333332,19
Billie_Eilish_-_you_should_see_me_in_a_crown,06_verse,led_bars,0.3249697741991831,0.33330896984532915,0.9999748009084658,1.0,0.9333333333333332,21
Billie_Eilish_-_you_should_see_me_in_a_crown,06_verse,reference,1.0,1.0,1.0,1.0,1.0,33
Billie_Eilish_-_you_should_see_me_in_a_crown,07_verse,direct_club,0.3186429348415554,0.17080082416779852,0.24151008618111666,1.0,0.8000000000000002,8
Billie_Eilish_-_you_should_see_me_in_a_crown,07_verse,club,0.971820238457544,0.7730784531466682,0.778629520761096,1.0,0.8000000000000002,8
Billie_Eilish_-_you_should_see_me_in_a_crown,07_verse,concert,0.9913927231923916,0.9960381571539539,0.9960191752874973,1.0,0.8000000000000002,19
Billie_Eilish_-_you_should_see_me_in_a_crown,07_verse,led_bars,0.9740912378832102,0.9999238520504939,0.9999213169455116,1.0,0.8000000000000002,21
Billie_Eilish_-_you_should_see_me_in_a_crown,07_verse,reference,0.9999999999999997,0.9999999999999999,0.9999999999999999,1.0,1.0,33
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,01_start,direct_club,0.333227528054625,0.3332029772069518,0.8893282544403478,0.8666666666666667,0.9333333333333332,8
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,01_start,club,0.3333328277295548,0.333331110604793,0.9951316352294008,0.8666666666666667,0.9333333333333332,8
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,01_start,concert,0.33333304013100434,0.33333068225405255,0.9932492605259399,0.8666666666666667,0.9333333333333332,19
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,01_start,led_bars,0.33333304012857556,0.3333306824273099,0.9932493514183283,0.8666666666666667,0.9333333333333332,21
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,01_start,reference,1.0,1.0,1.0,1.0,1.0,33
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,02_intro,direct_club,0.40364398666738355,0.2790976816880713,0.24719408006226798,0.8000000000000002,0.8000000000000002,8
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,02_intro,club,0.9732838646614242,0.7861936595303524,0.7914843725273828,0.8000000000000002,0.8000000000000002,8
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,02_intro,concert,0.992505370329439,0.9961299287640006,0.9961120543645839,0.8000000000000002,0.8000000000000002,19
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,02_intro,led_bars,0.9820029934194531,0.9999202980185018,0.9999148427796968,0.8000000000000002,0.8000000000000002,21
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,02_intro,reference,1.0,1.0,1.0,1.0,1.0,33
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,03_intro,direct_club,0.44366684436966625,0.2656519155877139,0.23182894642259946,0.5502208519805798,0.8000000000000002,8
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,03_intro,club,0.9753644930033838,0.8209939631151841,0.8242407013427253,0.5854629261060751,0.8000000000000002,8
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,03_intro,concert,0.9933260371181017,0.996452481096886,0.9964439573684923,0.7147667049457361,0.8000000000000002,19
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,03_intro,led_bars,0.9823835205819219,0.9999272969030608,0.9999245537484184,0.7523697535244537,0.8000000000000002,21
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,03_intro,reference,0.9999999999999997,1.0,1.0,1.0,1.0,33
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,04_verse,direct_club,0.26871485667979056,0.18566636897261554,0.49799643744206357,0.5981486028947429,0.8666666666666667,8
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,04_verse,club,0.6489258156876151,0.523855108367273,0.8605560971978656,0.6173332754505825,0.8666666666666667,8
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,04_verse,concert,0.6616222023087386,0.6641698259531557,0.9974910910983829,0.7615828270144127,0.8666666666666667,19
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,04_verse,led_bars,0.6544921560601461,0.666616661655788,0.9999480275620094,0.8028850482947538,0.8666666666666667,21
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,04_verse,reference,1.0,1.0,1.0,1.0,1.0,33
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,05_chorus,direct_club,0.3088301127565067,0.17228888258553796,0.4751659362493957,0.6167383182619152,0.8666666666666667,8
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,05_chorus,club,0.6506545757985843,0.5617066651988898,0.8969930599384605,0.6384084517226304,0.8666666666666667,8
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,05_chorus,concert,0.6622192180731966,0.6644988455759966,0.9978309646501806,0.7772589740536646,0.8666666666666667,19
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,05_chorus,led_bars,0.6550147725631493,0.6666199770094428,0.9999515878883375,0.8137235448612202,0.8666666666666667,21
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,05_chorus,reference,1.0,1.0,1.0,1.0,1.0,33
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,06_chorus,direct_club,0.2697643674715832,0.1872475722907232,0.49590672193329244,0.8666666666666667,0.8666666666666667,8
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,06_chorus,club,0.6483669974862857,0.5230903745378431,0.860093545634602,0.8666666666666667,0.8666666666666667,8
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,06_chorus,concert,0.6616367781085357,0.6640660660599674,0.9973869913821153,0.8666666666666667,0.8666666666666667,19
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,06_chorus,led_bars,0.654370655286197,0.6666155806754269,0.9999453588608338,0.8666666666666667,0.8666666666666667,21
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,06_chorus,reference,1.0,1.0,1.0,1.0,1.0,33
Coldplay_-_A_Sky_Full_of_Stars,02_intro,direct_club,0.41987566678470567,0.2590197194636926,0.24359523432107136,0.45834851539760635,0.6988722596445066,8
Coldplay_-_A_Sky_Full_of_Stars,02_intro,club,0.9752038205596735,0.8053008061221113,0.8095111500997904,0.32160418554298403,0.3325703461494957,8
Coldplay_-_A_Sky_Full_of_Stars,02_intro,concert,0.9930746962148925,0.996387005582705,0.9963758418125196,0.564805964779092,0.3420664886928555,19
Coldplay_-_A_Sky_Full_of_Stars,02_intro,led_bars,0.982953347933508,0.9999262938933585,0.9999237449639343,0.6333711755984007,0.34232955504897594,21
Coldplay_-_A_Sky_Full_of_Stars,02_intro,reference,1.0,1.0,1.0,1.0,1.0,33
