song_name,segment,rig,intention_corr,hue_error,sat_mae,beat_align_delta
Billie_Eilish_-_bad_guy,01_intro,rig_c_mixed,0.1039823613297581,0.15683848147831272,0.3776770447653657,157.90679908326965
Billie_Eilish_-_bad_guy,02_verse,rig_a_bmfl,0.18075365475965072,0.13902209910925703,0.3414795368414488,44.31297882950267
Billie_Eilish_-_bad_guy,02_verse,rig_b_bars,0.24776343891550873,0.2095111823366188,0.268582650366133,29.594084879974
Billie_Eilish_-_bad_guy,02_verse,rig_c_mixed,0.17180367785039494,0.1878351527485422,0.377122059202724,50.67219298579489
Billie_Eilish_-_bad_guy,03_verse,rig_a_bmfl,-0.024371242672559218,0.14910436150095918,0.39127104325435297,6.346153846153836
Billie_Eilish_-_bad_guy,03_verse,rig_b_bars,0.07366346400565424,0.21666390014979814,0.2919940673710828,5.2902979373567565
Billie_Eilish_-_bad_guy,03_verse,rig_c_mixed,-0.010235434535105642,0.1804469237210449,0.4054539191678404,2.330827067669178
Billie_Eilish_-_bad_guy,04_verse,rig_a_bmfl,0.04308834052012219,0.2211279800639725,0.45256800654771273,58.632570019899624
Billie_Eilish_-_bad_guy,04_verse,rig_b_bars,0.10645325162874747,0.265776111802356,0.3982481138105715,38.60060767023443
Billie_Eilish_-_bad_guy,04_verse,rig_c_mixed,0.05455706226075493,0.2276895858306201,0.4656310435474337,50.49330514446797
Billie_Eilish_-_bad_guy,05_inst,rig_a_bmfl,-0.2087480664378017,0.068413133746864,0.159032488869248,105.62500000000001
Billie_Eilish_-_bad_guy,05_inst,rig_b_bars,-0.2254420678341652,0.17331650716355476,0.21186367311013235,116.0392798690671
Billie_Eilish_-_bad_guy,05_inst,rig_c_mixed,-0.26408080369429354,0.13390419655980987,0.3267972904172521,84.38735177865614
Billie_Eilish_-_bad_guy,06_chorus,rig_a_bmfl,-0.2978548271653957,0.10030154990700418,0.24185273061181578,81.85568786614085
Billie_Eilish_-_bad_guy,06_chorus,rig_b_bars,-0.23911039280756272,0.18485575633334372,0.22297409531832568,83.31150273874732
Billie_Eilish_-_bad_guy,06_chorus,rig_c_mixed,-0.3010033368998026,0.1389094901210667,0.3367747648743664,50.11908284023671
Billie_Eilish_-_you_should_see_me_in_a_crown,02_intro,rig_a_bmfl,-0.11766460913415777,0.05560859734894302,0.004493374661732614,100.0
Billie_Eilish_-_you_should_see_me_in_a_crown,02_intro,rig_b_bars,0.020021434365537813,0.26154226833448263,0.004699254754238384,100.0
Billie_Eilish_-_you_should_see_me_in_a_crown,02_intro,rig_c_mixed,-0.140651874077135,0.3028690022538888,0.005535383037658903,100.0
Billie_Eilish_-_you_should_see_me_in_a_crown,03_verse,rig_a_bmfl,0.21433303143829535,0.17503863605367553,0.07104484958703655,103.25507825507827
Billie_Eilish_-_you_should_see_me_in_a_crown,03_verse,rig_b_bars,0.21765633618653063,0.31625153207029016,0.14595564660641855,102.97730724559993
Billie_Eilish_-_you_should_see_me_in_a_crown,03_verse,rig_c_mixed,0.14276272926969358,0.32312587571802703,0.21630236641354428,158.56915739268683
Billie_Eilish_-_you_should_see_me_in_a_crown,04_verse,rig_a_bmfl,0.2242002208084864,0.13793763956271166,0.16503627720656913,3.5131535131535054
Billie_Eilish_-_you_should_see_me_in_a_crown,04_verse,rig_b_bars,0.1766479644319739,0.25674125420150623,0.2389140167833441,15.012340301974442
